timestamp,open,high,low,close,volume
2024-10-01 03:00:00,153.89,154.07,153.77,154.07,4490.429
2024-10-01 03:05:00,154.07,154.44,154.02,154.42,5658.575
2024-10-01 03:10:00,154.41,154.63,154.41,154.61,9620.936
2024-10-01 03:15:00,154.61,155.0,154.49,154.64,8175.476
2024-10-01 03:20:00,154.64,154.88,154.52,154.57,3013.529
2024-10-01 03:25:00,154.57,154.57,154.26,154.26,6884.836
2024-10-01 03:30:00,154.27,154.68,154.26,154.65,4498.843
2024-10-01 03:35:00,154.65,154.78,154.53,154.77,4031.77
2024-10-01 03:40:00,154.77,155.15,154.72,155.12,8309.421
2024-10-01 03:45:00,155.12,155.19,155.03,155.17,7011.674
2024-10-01 03:50:00,155.17,155.27,154.88,155.09,5884.838
2024-10-01 03:55:00,155.09,155.25,154.96,155.09,8328.31
2024-10-01 04:00:00,155.1,155.2,154.96,155.2,4946.609
2024-10-01 04:05:00,155.2,155.61,154.98,155.05,6645.104
2024-10-01 04:10:00,155.05,155.08,154.81,154.88,3339.395
2024-10-01 04:15:00,154.89,155.25,154.89,155.25,4329.766
2024-10-01 04:20:00,155.26,155.26,155.0,155.04,5940.591
2024-10-01 04:25:00,155.04,155.17,154.96,155.09,2709.984
2024-10-01 04:30:00,155.1,155.29,155.0,155.24,4713.359
2024-10-01 04:35:00,155.25,155.76,155.24,155.7,7443.206
2024-10-01 04:40:00,155.71,155.77,155.56,155.65,5226.427
2024-10-01 04:45:00,155.64,155.75,155.57,155.66,6083.295
2024-10-01 04:50:00,155.67,155.89,155.65,155.84,6844.132
2024-10-01 04:55:00,155.84,155.84,155.68,155.73,5130.825
2024-10-01 05:00:00,155.74,155.82,155.44,155.55,8762.661
2024-10-01 05:05:00,155.55,155.77,155.39,155.7,5556.465
2024-10-01 05:10:00,155.69,155.78,155.22,155.35,10808.378
2024-10-01 05:15:00,155.35,155.47,155.14,155.24,3657.797
2024-10-01 05:20:00,155.24,155.4,155.2,155.36,1600.793
2024-10-01 05:25:00,155.35,155.37,155.11,155.2,2925.726
2024-10-01 05:30:00,155.2,155.34,155.04,155.29,3600.331
2024-10-01 05:35:00,155.28,155.41,155.16,155.16,1553.45
2024-10-01 05:40:00,155.16,155.21,155.06,155.17,7898.581
2024-10-01 05:45:00,155.17,155.51,155.15,155.46,4169.155
2024-10-01 05:50:00,155.47,155.52,155.3,155.3,2520.997
2024-10-01 05:55:00,155.3,155.5,155.3,155.47,3391.142
2024-10-01 06:00:00,155.47,155.83,155.44,155.69,4661.844
2024-10-01 06:05:00,155.68,155.94,155.64,155.86,8789.247
2024-10-01 06:10:00,155.85,155.94,155.68,155.93,4829.913
2024-10-01 06:15:00,155.94,156.18,155.92,156.02,16996.362
2024-10-01 06:20:00,156.02,156.08,155.78,156.08,7838.089
2024-10-01 06:25:00,156.07,156.28,156.07,156.17,6798.065
2024-10-01 06:30:00,156.17,156.53,156.17,156.38,17818.651
2024-10-01 06:35:00,156.38,156.61,156.37,156.48,23289.985
2024-10-01 06:40:00,156.48,156.53,156.34,156.43,27070.882
2024-10-01 06:45:00,156.43,156.51,156.28,156.4,5171.544
2024-10-01 06:50:00,156.41,156.64,156.3,156.61,9860.796
2024-10-01 06:55:00,156.62,157.15,156.62,156.84,20851.071
2024-10-01 07:00:00,156.85,156.98,156.56,156.78,7972.39
2024-10-01 07:05:00,156.79,156.81,156.37,156.37,7302.229
2024-10-01 07:10:00,156.38,156.45,156.24,156.28,6699.233
2024-10-01 07:15:00,156.27,156.53,156.27,156.27,3170.765
2024-10-01 07:20:00,156.28,156.49,156.27,156.41,2531.391
2024-10-01 07:25:00,156.41,156.63,156.39,156.48,4688.405
2024-10-01 07:30:00,156.49,156.64,156.18,156.4,2638.03
2024-10-01 07:35:00,156.41,156.79,156.36,156.77,5414.322
2024-10-01 07:40:00,156.78,156.83,156.57,156.7,4978.778
2024-10-01 07:45:00,156.7,156.7,156.47,156.51,4824.847
2024-10-01 07:50:00,156.52,156.77,156.52,156.59,4017.911
2024-10-01 07:55:00,156.6,156.8,156.6,156.79,2196.016
2024-10-01 08:00:00,156.79,156.96,156.69,156.86,8144.51
2024-10-01 08:05:00,156.86,156.87,156.42,156.51,5601.58
2024-10-01 08:10:00,156.51,156.56,156.38,156.51,2204.113
2024-10-01 08:15:00,156.51,156.78,156.46,156.78,6656.887
2024-10-01 08:20:00,156.77,156.83,156.29,156.38,10461.184
2024-10-01 08:25:00,156.37,156.42,156.14,156.38,18919.61
2024-10-01 08:30:00,156.38,156.68,156.37,156.58,6020.812
2024-10-01 08:35:00,156.57,156.63,156.27,156.27,14321.645
2024-10-01 08:40:00,156.27,156.32,156.18,156.23,4158.283
2024-10-01 08:45:00,156.23,156.23,155.97,156.05,22555.142
2024-10-01 08:50:00,156.04,156.46,155.93,156.42,10642.839
2024-10-01 08:55:00,156.42,156.42,156.21,156.37,4148.932
2024-10-01 09:00:00,156.37,156.78,156.2,156.76,26825.445
2024-10-01 09:05:00,156.76,157.0,156.72,157.0,16516.169
2024-10-01 09:10:00,157.0,157.25,156.92,157.24,13090.521
2024-10-01 09:15:00,157.25,157.34,156.87,156.98,9394.864
2024-10-01 09:20:00,156.97,157.07,156.77,156.85,3588.014
2024-10-01 09:25:00,156.86,156.98,156.8,156.98,2224.492
2024-10-01 09:30:00,156.97,157.06,156.74,156.81,6766.78
2024-10-01 09:35:00,156.81,156.91,156.68,156.71,3780.411
2024-10-01 09:40:00,156.71,156.75,156.67,156.7,1531.626
2024-10-01 09:45:00,156.69,156.91,156.68,156.9,6238.969
2024-10-01 09:50:00,156.9,157.02,156.82,157.01,4707.582
2024-10-01 09:55:00,157.01,157.07,156.81,156.82,5040.198
2024-10-01 10:00:00,156.82,157.13,156.82,156.92,10744.128
2024-10-01 10:05:00,156.92,157.1,156.67,156.7,11556.026
2024-10-01 10:10:00,156.71,156.95,156.52,156.68,6810.096
2024-10-01 10:15:00,156.68,156.96,156.68,156.94,7308.843
2024-10-01 10:20:00,156.93,156.98,156.71,156.87,4386.129
2024-10-01 10:25:00,156.87,157.04,156.85,156.96,2464.272
2024-10-01 10:30:00,156.96,157.03,156.86,157.02,5650.771
2024-10-01 10:35:00,157.01,157.18,156.86,157.17,4976.99
2024-10-01 10:40:00,157.17,157.22,157.12,157.13,2496.547
2024-10-01 10:45:00,157.14,157.25,157.13,157.22,2958.244
2024-10-01 10:50:00,157.22,157.3,157.05,157.11,5759.362
2024-10-01 10:55:00,157.1,157.11,156.95,157.11,6593.124
2024-10-01 11:00:00,157.1,157.34,157.07,157.08,7155.823
2024-10-01 11:05:00,157.08,157.1,156.82,156.86,5723.925
2024-10-01 11:10:00,156.86,157.12,156.86,157.07,4133.301
2024-10-01 11:15:00,157.07,157.07,156.77,156.85,13201.948
2024-10-01 11:20:00,156.85,156.91,156.8,156.8,3068.457
2024-10-01 11:25:00,156.81,156.84,156.73,156.73,2999.198
2024-10-01 11:30:00,156.73,156.83,156.65,156.73,3469.048
2024-10-01 11:35:00,156.72,156.84,156.61,156.67,3006.166
2024-10-01 11:40:00,156.67,156.76,156.63,156.76,4019.778
2024-10-01 11:45:00,156.75,156.75,156.6,156.66,3047.642
2024-10-01 11:50:00,156.66,156.98,156.62,156.84,3650.375
2024-10-01 11:55:00,156.83,156.84,156.39,156.46,16071.308
2024-10-01 12:00:00,156.47,156.63,156.43,156.61,4011.888
2024-10-01 12:05:00,156.61,156.67,156.35,156.51,6302.518
2024-10-01 12:10:00,156.5,156.55,156.34,156.47,2159.785
2024-10-01 12:15:00,156.46,156.58,156.33,156.54,3818.404
2024-10-01 12:20:00,156.54,156.69,156.33,156.49,3996.506
2024-10-01 12:25:00,156.48,156.63,156.33,156.44,15081.369
2024-10-01 12:30:00,156.45,156.45,156.15,156.27,6732.046
2024-10-01 12:35:00,156.28,156.35,156.11,156.23,6678.918
2024-10-01 12:40:00,156.23,156.31,156.05,156.06,9061.841
2024-10-01 12:45:00,156.06,156.12,155.78,156.1,10242.876
2024-10-01 12:50:00,156.11,156.21,156.04,156.18,3589.155
2024-10-01 12:55:00,156.18,156.28,156.07,156.07,3231.389
2024-10-01 13:00:00,156.08,156.18,155.67,155.68,5534.056
2024-10-01 13:05:00,155.69,155.74,155.44,155.6,6746.258
2024-10-01 13:10:00,155.61,155.91,155.51,155.64,7099.717
2024-10-01 13:15:00,155.64,155.8,155.32,155.34,7268.528
2024-10-01 13:20:00,155.35,155.35,155.0,155.05,15677.668
2024-10-01 13:25:00,155.04,155.18,154.74,154.9,6736.976
2024-10-01 13:30:00,154.91,155.24,154.13,154.33,16478.539
2024-10-01 13:35:00,154.33,154.33,153.15,153.27,42775.15
2024-10-01 13:40:00,153.27,153.71,152.4,153.61,57397.121
2024-10-01 13:45:00,153.61,153.61,152.75,153.3,49293.594
2024-10-01 13:50:00,153.3,153.3,152.75,152.96,26637.104
2024-10-01 13:55:00,152.96,153.96,152.75,153.72,21065.216
2024-10-01 14:00:00,153.72,154.5,153.49,154.19,34452.895
2024-10-01 14:05:00,154.19,154.19,152.95,152.97,18074.781
2024-10-01 14:10:00,152.98,153.7,152.83,153.2,22343.003
2024-10-01 14:15:00,153.19,153.57,152.75,153.13,20582.131
2024-10-01 14:20:00,153.13,154.04,153.11,153.36,19985.905
2024-10-01 14:25:00,153.35,153.45,152.89,153.15,14388.35
2024-10-01 14:30:00,153.16,153.21,152.41,152.46,17083.956
2024-10-01 14:35:00,152.45,152.87,151.96,152.65,26581.146
2024-10-01 14:40:00,152.65,153.6,152.55,152.99,17660.446
2024-10-01 14:45:00,152.99,153.1,151.72,152.01,32889.922
2024-10-01 14:50:00,152.01,152.1,150.65,150.91,68269.696
2024-10-01 14:55:00,150.91,151.17,150.5,150.8,52434.728
2024-10-01 15:00:00,150.79,151.05,148.85,148.9,115694.937
2024-10-01 15:05:00,148.91,149.19,147.33,147.58,177885.757
2024-10-01 15:10:00,147.59,148.33,146.12,148.28,134285.194
2024-10-01 15:15:00,148.28,148.89,147.58,148.89,62987.372
2024-10-01 15:20:00,148.89,149.27,148.21,148.3,47702.789
2024-10-01 15:25:00,148.3,149.08,147.88,149.01,57369.004
2024-10-01 15:30:00,149.0,150.2,148.77,150.06,45808.048
2024-10-01 15:35:00,150.06,150.4,149.78,150.03,45812.826
2024-10-01 15:40:00,150.04,150.35,149.74,150.09,54862.211
2024-10-01 15:45:00,150.08,150.27,149.43,149.44,39090.791
2024-10-01 15:50:00,149.43,149.74,149.21,149.4,24214.172
2024-10-01 15:55:00,149.39,149.97,149.24,149.61,22281.154
2024-10-01 16:00:00,149.6,149.99,149.09,149.81,28069.724
2024-10-01 16:05:00,149.82,149.94,149.1,149.31,12382.536
2024-10-01 16:10:00,149.31,149.43,148.93,148.94,14244.182
2024-10-01 16:15:00,148.93,149.14,148.71,148.77,17649.838
2024-10-01 16:20:00,148.76,149.07,148.4,149.07,18699.342
2024-10-01 16:25:00,149.07,149.08,147.76,148.34,26006.566
2024-10-01 16:30:00,148.33,148.52,147.33,148.06,31940.454
2024-10-01 16:35:00,148.05,148.53,147.67,147.77,19495.116
2024-10-01 16:40:00,147.77,147.97,146.87,147.25,31184.747
2024-10-01 16:45:00,147.25,147.5,146.52,147.06,32872.406
2024-10-01 16:50:00,147.06,147.93,147.05,147.73,24228.478
2024-10-01 16:55:00,147.73,148.74,147.32,148.5,40904.608
2024-10-01 17:00:00,148.51,148.51,147.01,147.21,21806.63
