timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1744199100000,75952.72,76549.32,75812.55,76299.99,576.02813,1744199399999,43940814.854575,50994,315.09814,24034304.6082135,0
1744199400000,76299.99,76345.57,76054.89,76126.44,315.58717,1744199699999,24041662.3229441,41020,129.29844,9851798.7587544,0
1744199700000,76126.45,76253.35,76111.9,76230.01,137.71067,1744199999999,10489939.5129996,23409,69.08689,5262562.9134312,0
1744200000000,76230.01,76356.19,76025.79,76295.74,280.66269,1744200299999,21386881.2347316,32226,139.95167,10665081.4643133,0
1744200300000,76295.73,76416.0,76134.86,76366.01,132.56067,1744200599999,10109774.2402496,23390,74.43233,5676641.4719975,0
1744200600000,76366.01,76504.9,76274.83,76471.05,163.90831,1744200899999,12521765.1603913,19239,100.72988,7695747.0326017,0
1744200900000,76471.05,76585.33,76372.01,76476.87,226.32706,1744201199999,17311497.0067716,25562,118.71026,9080677.0363043,0
1744201200000,76476.87,76550.0,76237.85,76253.3,187.61686,1744201499999,14345624.773031,17637,76.86391,5878402.1819734,0
1744201500000,76253.31,76419.99,76227.81,76295.93,82.71968,1744201799999,6312968.6122208,19389,45.05247,3438118.5566301,0
1744201800000,76295.93,76394.37,76010.21,76256.13,197.63955,1744202099999,15049786.0388326,26060,75.59551,5759135.6704759,0
1744202100000,76256.14,76260.87,76086.95,76200.19,85.23,1744202399999,6491895.6101019,19455,37.42203,2850488.4443477,0
1744202400000,76200.19,76512.59,76173.91,76509.99,89.96285,1744202699999,6872076.8885991,19163,52.31817,3996367.7154462,0
1744202700000,76510.0,76958.19,76395.6,76857.39,245.28466,1744202999999,18815392.7485028,27966,165.78174,12719876.7125297,0
1744203000000,76857.4,76967.54,76772.0,76899.99,144.51989,1744203299999,11107592.9954194,26900,77.11527,5927428.0345703,0
1744203300000,76900.0,77074.02,76754.71,76760.86,175.01216,1744203599999,13466729.0557745,30362,106.82858,8220880.0668904,0
1744203600000,76763.07,77134.75,76728.95,76930.92,379.46978,1744203899999,29187763.183718,44392,182.47702,14035127.5690941,0
1744203900000,76930.92,77145.05,76838.84,76859.29,186.03801,1744204199999,14321728.6649078,25977,91.63127,7056101.2617567,0
1744204200000,76859.29,76963.78,76820.06,76958.11,108.29069,1744204499999,8327332.5243721,17708,70.22804,5400654.0029789,0
1744204500000,76958.1,77082.91,76869.56,77040.43,123.85059,1744204799999,9534584.01868,17145,69.3787,5340898.0709756,0
1744204800000,77040.43,77040.44,76822.33,76887.46,98.28032,1744205099999,7558723.7380123,16214,46.52701,3578469.9481984,0
1744205100000,76887.46,76905.7,76710.89,76835.27,99.18413,1744205399999,7618501.7458506,17416,57.64329,4427891.5046426,0
1744205400000,76835.27,77618.52,76835.27,77193.09,478.52479,1744205699999,37000491.1431679,60269,276.36625,21369607.3660622,0
1744205700000,77193.09,77707.08,76939.54,77706.0,425.70712,1744205999999,32903790.818971,57339,249.40642,19284806.0278515,0
1744206000000,77706.0,77875.46,77179.75,77240.0,477.69906,1744206299999,37077790.5650898,54997,267.03806,20735353.4695282,0
1744206300000,77239.99,77428.0,77086.95,77428.0,197.43364,1744206599999,15245483.4228183,41720,98.86175,7633624.3546063,0
1744206600000,77428.0,77723.56,77347.52,77659.2,210.8925,1744206899999,16352296.5338731,41013,117.71228,9126469.8041932,0
1744206900000,77659.19,77815.42,77551.85,77698.12,211.36857,1744207199999,16425815.1472256,35285,97.6115,7585592.4827447,0
1744207200000,77698.11,78318.46,77695.65,78097.85,690.31736,1744207499999,53892048.7475797,54312,426.35229,33280587.3678482,0
1744207500000,78097.85,78100.27,77404.15,77515.28,301.50638,1744207799999,23404000.9068052,41319,115.53012,8966512.017888,0
1744207800000,77515.29,77811.02,77228.86,77370.04,259.00938,1744208099999,20096281.7339784,36502,126.0039,9774506.4260086,0
1744208100000,77370.04,77649.34,77370.04,77596.0,186.07917,1744208399999,14420100.6872135,33449,98.94819,7666826.9849455,0
1744208400000,77596.0,77804.7,77370.55,77612.36,185.27389,1744208699999,14385317.6146437,35969,90.61706,7036143.4226108,0
1744208700000,77612.37,77743.99,77411.02,77602.4,168.51914,1744208999999,13074197.2863586,29369,72.10865,5594218.747183,0
1744209000000,77602.4,77926.44,77522.01,77868.29,257.61066,1744209299999,20025322.0991055,36034,127.37147,9902147.0057546,0
1744209300000,77868.28,77884.47,77492.36,77549.36,166.40532,1744209599999,12924663.2104489,27758,64.02366,4973281.129047,0
1744209600000,77549.36,77639.66,77438.92,77470.0,129.83771,1744209899999,10066110.5361188,29548,61.23715,4747472.5017504,0
1744209900000,77470.01,77709.98,77244.59,77295.99,140.056,1744210199999,10854420.4181566,30313,59.37049,4601617.743518,0
1744210200000,77296.0,77327.99,76985.03,77215.4,325.35912,1744210499999,25098628.1690785,40265,175.12307,13511748.8380231,0
1744210500000,77214.0,77295.46,76798.87,76870.0,301.25228,1744210799999,23208940.6885872,33140,150.09264,11566110.5591708,0
1744210800000,76870.01,77257.13,76844.01,77253.17,285.59361,1744211099999,21991685.9832514,37925,159.56926,12290699.0464178,0
1744211100000,77253.17,77470.49,77173.91,77341.07,117.334,1744211399999,9073879.0366255,27655,62.19253,4809636.8544261,0
1744211400000,77341.07,77474.0,77278.95,77394.0,94.47802,1744211699999,7311538.4436026,24631,54.17172,4192202.6913265,0
1744211700000,77394.01,77650.95,77394.01,77506.0,267.09082,1744211999999,20712820.8752424,27484,133.02391,10314417.9407036,0
1744212000000,77505.99,77621.3,77384.0,77467.49,123.88314,1744212299999,9600248.8292242,22896,65.82763,5101698.0703125,0
1744212300000,77467.49,77467.49,77336.06,77392.0,93.14603,1744212599999,7209808.9533571,20879,52.99747,4102117.9046948,0
1744212600000,77392.0,77560.0,77159.31,77267.86,160.5714,1744212899999,12422177.5692595,24805,65.17768,5043960.676478,0
1744212900000,77267.87,77322.34,77063.04,77080.6,136.70999,1744213199999,10554559.7655179,22240,68.59743,5297716.1654014,0
1744213200000,77080.59,77155.34,77012.23,77102.44,125.75023,1744213499999,9694340.1090005,18204,86.6724,6682482.871993,0
1744213500000,77102.44,77520.0,77102.44,77347.83,165.48053,1744213799999,12800986.2053239,21737,96.93247,7497429.1556934,0
1744213800000,77347.82,77446.72,77245.83,77289.16,92.42651,1744214099999,7149186.9919565,18455,41.61431,3219497.3524562,0
1744214100000,77289.16,77307.06,77088.0,77258.0,53.40263,1744214399999,4121706.6330414,11987,25.12476,1939113.8421362,0
1744214400000,77258.01,77391.03,77136.0,77323.76,79.63463,1744214699999,6152107.9847877,15981,40.77351,3150238.2695186,0
1744214700000,77323.76,77530.92,77303.99,77508.23,102.87517,1744214999999,7968409.1580885,12047,70.35819,5450541.4146756,0
1744215000000,77508.24,77850.4,77478.0,77760.99,168.84201,1744215299999,13113453.2665329,18710,92.03042,7146239.6300416,0
1744215300000,77760.98,77820.0,77684.79,77726.1,86.33552,1744215599999,6713123.0823815,21963,37.46527,2913274.1982277,0
1744215600000,77726.09,77750.19,77605.58,77605.58,49.68012,1744215899999,3858825.3449376,15054,21.73063,1687872.8406311,0
1744215900000,77605.59,77730.0,77536.0,77583.95,118.56916,1744216199999,9201596.9161513,14181,52.89613,4104877.4263786,0
1744216200000,77583.99,77849.99,77519.9,77835.99,91.81356,1744216499999,7132921.849745,19471,37.42867,2908629.8890568,0
1744216500000,77835.99,77924.0,77733.33,77923.99,180.19348,1744216799999,14029854.9565795,19601,107.02757,8332897.0903549,0
1744216800000,77923.98,77923.99,77734.96,77839.99,63.27537,1744217099999,4924949.9103973,14086,31.34945,2440254.4613616,0
1744217100000,77840.0,77991.79,77756.0,77991.35,85.78585,1744217399999,6681707.022139,18549,54.03709,4209525.5295666,0
1744217400000,77991.35,78206.93,77913.04,78115.71,169.87901,1744217699999,13259969.2174945,20300,90.99075,7102505.1637505,0
1744217700000,78115.7,78361.59,78092.25,78267.68,180.06541,1744217999999,14092241.6201256,19373,115.69503,9054697.1132858,0
1744218000000,78267.69,78788.9,78267.69,78744.39,407.71664,1744218299999,32035950.4078382,44284,251.21211,19738436.2416609,0
1744218300000,78744.39,78756.99,78251.22,78265.39,221.90788,1744218599999,17416578.3913782,29143,63.03394,4949728.6168572,0
1744218600000,78265.39,78503.99,78138.05,78503.99,100.70911,1744218899999,7887843.2285743,21594,52.37215,4102167.7025747,0
1744218900000,78504.0,79058.0,77649.99,78932.3,1294.84186,1744219199999,101529647.9026159,69887,695.00656,54537268.0335072,0
1744219200000,78942.06,80900.0,78465.12,80744.0,3735.76888,1744219499999,297970062.2167767,168651,2158.84016,172271270.4170877,0
1744219500000,80746.0,81250.0,80561.08,80820.66,1972.15177,1744219799999,159532932.905451,127444,1162.89768,94107353.0305521,0
1744219800000,80820.83,81750.0,80813.67,81534.91,1724.4733,1744220099999,140250250.4306093,118331,947.80865,77087962.120395,0
1744220100000,81535.86,81888.86,81192.32,81192.32,1584.57673,1744220399999,129219797.7567299,96661,747.42793,60971444.9387843,0
1744220400000,81192.32,81519.02,80846.59,80955.0,801.31183,1744220699999,65057726.7483002,75894,359.44033,29189151.4311036,0
1744220700000,80955.31,81728.0,80955.31,81356.0,737.66288,1744220999999,60064052.4593299,67569,398.69929,32455205.0477178,0
1744221000000,81356.0,81600.0,81200.07,81537.6,499.15512,1744221299999,40636227.2388518,54214,263.37552,21441843.0911985,0
1744221300000,81537.59,82286.11,81404.5,82202.16,972.02874,1744221599999,79612261.1123872,66983,626.44931,51321859.7735851,0
1744221600000,82202.16,82485.0,81763.39,82003.55,949.84298,1744221899999,78024207.5791715,81117,520.97876,42802583.4357588,0
1744221900000,82003.55,82160.0,81690.03,82014.44,795.24625,1744222199999,65138688.8262518,61393,354.69944,29060279.9012706,0
1744222200000,82014.45,82440.0,81929.09,82309.68,551.86923,1744222499999,45396474.5456982,52997,248.58443,20445466.3384826,0
1744222500000,82309.68,82760.91,82160.0,82378.0,697.64117,1744222799999,57534381.6728794,58964,472.24684,38956261.1988221,0
1744222800000,82378.0,82990.0,82341.68,82915.27,512.92099,1744223099999,42401989.7308223,51678,314.97018,26046294.4797084,0
1744223100000,82915.27,82954.0,82479.13,82581.67,485.43709,1744223399999,40146922.5623639,41716,199.54971,16502939.1758713,0
1744223400000,82581.67,82749.5,82268.0,82322.3,486.97561,1744223699999,40179944.1489737,40881,239.74564,19784932.6454066,0
1744223700000,82322.3,82647.73,82299.04,82584.97,345.07685,1744223999999,28459155.6615367,35593,165.94868,13686690.3518979,0
1744224000000,82585.06,82772.12,82056.15,82110.46,377.12433,1744224299999,31079409.1073356,38535,181.15141,14929762.7495745,0
1744224300000,82112.78,82367.19,81940.0,82104.02,601.92895,1744224599999,49472929.5894648,42261,343.58396,28243313.7853965,0
1744224600000,82104.02,82291.97,82005.3,82050.38,507.60033,1744224899999,41701435.5057788,29361,254.84472,20933760.2741405,0
1744224900000,82050.37,82174.0,81788.36,81788.37,378.9117,1744225199999,31069608.1238238,29617,180.67445,14819646.6779399,0
1744225200000,81788.36,82076.49,81771.39,82033.27,379.91893,1744225499999,31130503.8980189,32023,249.55374,20450055.7114345,0
1744225500000,82033.27,82116.0,81782.6,81973.99,266.04954,1744225799999,21802426.4562764,30495,168.45414,13806589.3533199,0
1744225800000,81974.0,82300.74,81974.0,82300.74,383.88541,1744226099999,31524195.9815232,29537,299.69414,24610776.6078567,0
1744226100000,82300.74,82399.58,82104.0,82382.22,315.76884,1744226399999,25976032.6136728,28432,234.5019,19292780.9688447,0
1744226400000,82382.22,82537.46,82308.01,82452.45,340.24028,1744226699999,28052925.029449,28674,227.7739,18780199.127169,0
1744226700000,82452.09,82581.07,82322.0,82393.51,328.29271,1744226999999,27073799.6015628,22413,233.95307,19295459.7414204,0
1744227000000,82393.52,82618.98,82366.47,82510.01,230.67648,1744227299999,19032676.3399754,22662,163.13151,13459997.1208015,0
1744227300000,82510.0,82520.15,82260.87,82450.0,156.91079,1744227599999,12929124.6166304,25369,88.35023,7280649.7143733,0
1744227600000,82450.01,82492.0,82250.01,82306.0,387.39092,1744227899999,31905514.5618335,19187,208.36214,17158977.0505462,0
1744227900000,82305.99,82308.77,82130.43,82286.51,302.69545,1744228199999,24893991.7712942,20877,123.93286,10192393.7729065,0
1744228200000,82286.51,82480.81,82286.51,82313.83,643.63405,1744228499999,53041398.4315108,24658,340.10851,28023837.7864103,0
1744228500000,82313.83,82376.0,82150.01,82332.08,729.36465,1744228799999,60015773.1034464,25174,403.14277,33172110.6879516,0
1744228800000,82332.08,82519.31,82282.93,82300.01,793.47037,1744229099999,65374011.3216364,26526,404.59577,33334150.6684939,0
1744229100000,82300.0,82394.9,82249.99,82300.84,635.09012,1744229399999,52282497.9857151,19747,255.53146,21035872.1445846,0
1744229400000,82300.84,82300.84,82153.42,82170.47,309.41974,1744229699999,25441392.474491,13588,128.29625,10548680.6876475,0
1744229700000,82170.48,82250.0,82153.42,82160.96,285.67857,1744229999999,23483232.0717668,10842,114.54264,9415920.6991828,0
1744230000000,82160.96,82332.92,82077.06,82077.87,405.717,1744230299999,33365798.1100813,12597,198.1229,16292538.8650687,0
1744230300000,82077.86,82209.59,82016.62,82065.69,496.71282,1744230599999,40782619.7976927,14970,187.1416,15363084.5838332,0
1744230600000,82065.68,82473.59,81987.89,82466.01,688.2882,1744230899999,56540188.2357983,20706,322.94827,26531943.1065426,0
1744230900000,82466.01,82563.97,82350.0,82540.01,353.53574,1744231199999,29154675.7250736,18861,163.47246,13480729.029061,0
1744231200000,82540.0,82780.0,82456.91,82775.61,241.67145,1744231499999,19965642.6573925,15663,183.39757,15152644.3855914,0
1744231500000,82775.6,82835.88,82641.03,82780.58,207.76494,1744231799999,17190080.4865441,16247,121.5898,10061233.8472186,0
1744231800000,82780.59,82989.0,82777.78,82988.99,269.2966,1744232099999,22328081.7254775,19529,184.61498,15305822.6355174,0
1744232100000,82988.99,83267.57,82898.08,83204.0,514.09899,1744232399999,42706923.1408227,27879,363.84319,30223554.2473885,0
1744232400000,83204.0,83447.71,83058.82,83146.0,368.89663,1744232699999,30721653.0555939,36325,231.24699,19257493.096311,0
1744232700000,83146.01,83400.0,82999.99,83363.03,264.6123,1744232999999,22034750.4086653,19797,188.29536,15681820.3115601,0
1744233000000,83363.03,83526.04,83324.92,83480.66,360.54794,1744233299999,30090082.3826189,24522,242.8784,20271325.9915723,0
1744233300000,83480.67,83566.25,83250.7,83423.94,318.53033,1744233599999,26561250.8203789,19597,168.00474,14008358.3752803,0
1744233600000,83423.94,83588.0,83297.84,83392.02,264.86595,1744233899999,22098998.8977301,16280,188.64948,15739311.9490449,0
1744233900000,83392.01,83478.4,83300.0,83336.24,178.34248,1744234199999,14869734.3140398,14461,145.02192,12091311.1900265,0
1744234200000,83336.24,83336.25,82848.49,83101.02,411.60158,1744234499999,34173687.1035307,19880,241.8955,20088757.3892335,0
1744234500000,83101.02,83187.72,82884.18,82901.7,338.93512,1744234799999,28149447.7119172,18639,182.90869,15187149.4006624,0
1744234800000,82901.71,83079.28,82887.77,82954.22,191.94678,1744235099999,15930133.4944297,18499,137.3186,11396425.6060385,0
1744235100000,82954.22,83226.94,82910.03,83150.0,300.94319,1744235399999,25000121.8257122,17429,226.39319,18806804.2445655,0
1744235400000,83150.01,83275.53,82956.52,83261.89,346.88355,1744235699999,28836331.0463945,16288,248.99763,20700917.959729,0
1744235700000,83261.88,83388.0,83176.08,83284.29,231.51442,1744235999999,19282709.0759086,18157,136.78365,11391835.7999872,0
1744236000000,83284.28,83487.2,83254.46,83333.66,371.00694,1744236299999,30941816.0371032,29236,236.56976,19730526.7630915,0
1744236300000,83333.65,83356.47,83092.43,83311.27,413.48812,1744236599999,34408820.5912461,17212,264.05793,21978438.3352123,0
1744236600000,83311.27,83438.43,83270.0,83292.85,326.77213,1744236899999,27240363.7565406,16163,261.15554,21770441.9682223,0
1744236900000,83292.86,83493.6,83292.86,83422.5,336.92861,1744237199999,28105985.2908418,20832,256.45424,21392477.3730237,0
1744237200000,83422.5,83460.0,83269.61,83282.1,93.03908,1744237499999,7755845.3791519,13718,38.74299,3230271.1499196,0
1744237500000,83282.1,83434.78,83260.87,83361.56,65.31071,1744237799999,5443309.0757804,10743,40.9791,3415211.6625524,0
1744237800000,83361.57,83500.0,83202.0,83239.99,287.0962,1744238099999,23944897.9286082,15190,199.61734,16653902.8259406,0
1744238100000,83240.0,83321.21,83146.47,83163.01,126.05404,1744238399999,10487111.2865878,11191,66.64998,5545122.8962903,0
1744238400000,83163.0,83194.78,83002.82,83037.99,207.84839,1744238699999,17264510.5093228,9654,66.39326,5513651.8649949,0
1744238700000,83037.99,83102.0,82956.52,83064.86,75.35243,1744238999999,6256950.1007125,11913,26.55375,2204925.0851892,0
1744239000000,83064.86,83085.74,82961.77,83032.64,84.65137,1744239299999,7027576.2862783,7078,38.08467,3161866.6817178,0
1744239300000,83032.64,83091.53,82982.22,83056.83,32.44808,1744239599999,2694320.2629995,5895,12.30526,1021828.8555939,0
1744239600000,83056.84,83156.49,82983.47,83011.33,168.72596,1744239899999,14016222.9510109,13990,97.54985,8105123.8557744,0
1744239900000,83011.33,83133.97,83011.32,83120.78,51.20808,1744240199999,4253997.58915,7058,28.67564,2382014.8037425,0
1744240200000,83120.79,83143.79,83000.0,83018.31,119.20956,1744240499999,9903208.4551812,7712,35.59814,2957156.7554025,0
1744240500000,83018.3,83018.31,82851.63,82913.04,117.09946,1744240799999,9711587.1512833,10038,30.87068,2560504.5598546,0
1744240800000,82913.05,82952.54,82763.55,82770.0,73.36523,1744241099999,6078385.3597213,8764,11.58152,959973.0884997,0
1744241100000,82770.0,82834.8,82710.52,82773.52,85.17213,1744241399999,7051897.3841967,10180,34.01027,2815794.5911206,0
1744241400000,82773.12,82850.0,82715.67,82849.99,62.35741,1744241699999,5162080.5281099,8640,23.21278,1921816.8959162,0
1744241700000,82849.99,82850.0,82688.0,82717.57,98.65232,1744241999999,8163989.3177985,10429,27.37958,2265883.3181644,0
1744242000000,82717.57,82788.76,82712.92,82778.02,29.70565,1744242299999,2458122.2748487,5073,11.95882,989528.9153703,0
1744242300000,82778.03,82778.03,82650.0,82650.0,70.69937,1744242599999,5847727.4719175,7157,19.00691,1572013.403267,0
1744242600000,82650.01,82699.99,82580.0,82619.88,90.22872,1744242899999,7455055.9744489,8537,53.85394,4449539.8489057,0
1744242900000,82619.88,82619.89,82530.43,82615.22,84.85741,1744243199999,7008017.8015225,9090,29.46235,2433285.2243382,0
1744243200000,82615.22,82662.27,82532.44,82603.49,141.8207,1744243499999,11712319.8005038,13534,74.82552,6178665.4846036,0
1744243500000,82603.48,82753.21,82535.69,82535.7,141.69622,1744243799999,11713781.7826917,11408,113.36022,9372308.7088555,0
1744243800000,82535.7,82544.81,82457.55,82479.99,228.33253,1744244099999,18836676.0545471,7966,69.02933,5693910.0614996,0
1744244100000,82479.98,82616.79,82382.89,82463.98,95.196,1744244399999,7851964.4649063,9227,36.74668,3031239.0639873,0
1744244400000,82463.99,82463.99,82357.61,82387.59,67.28824,1744244699999,5544345.9037337,8288,24.13524,1988333.1209752,0
1744244700000,82387.58,82492.78,82351.54,82414.73,137.92254,1744244999999,11366805.2229177,11701,89.47453,7374134.0173747,0
1744245000000,82414.73,82484.94,82332.07,82448.05,130.58346,1744245299999,10760918.3812147,16902,90.88955,7489715.9219042,0
1744245300000,82448.05,82485.76,82277.04,82284.52,116.06036,1744245599999,9558177.576577,18083,59.32876,4886155.2444545,0
1744245600000,82284.52,82284.66,82056.19,82147.83,228.01353,1744245899999,18733251.0057664,20601,117.46937,9651451.5362465,0
1744245900000,82147.84,82274.81,82096.0,82119.39,109.01604,1744246199999,8959937.808389,17625,82.39888,6772321.2859447,0
1744246200000,82119.39,82222.89,82090.02,82200.0,129.92759,1744246499999,10673875.9198801,13429,94.51646,7764570.7977237,0
1744246500000,82200.0,82378.93,82190.24,82352.85,110.48986,1744246799999,9093711.0657782,11865,82.60791,6798536.7317391,0
1744246800000,82352.85,82499.98,82277.5,82353.24,160.56896,1744247099999,13229242.0711247,18325,117.45957,9678330.4492746,0
1744247100000,82353.24,82501.03,82328.98,82452.11,272.39809,1744247399999,22454154.8799012,15461,191.36192,15772978.1573521,0
1744247400000,82452.11,82600.0,82452.1,82487.66,168.95698,1744247699999,13947522.5549755,16665,108.71076,8973772.0700671,0
1744247700000,82487.66,82567.93,82430.18,82547.57,104.59433,1744247999999,8631461.9654046,11086,79.57586,6567042.0429184,0
1744248000000,82547.56,82565.22,82399.52,82406.96,139.13178,1744248299999,11479580.9001764,12162,83.4607,6886123.5621898,0
1744248300000,82406.97,82451.45,82356.48,82426.15,120.00375,1744248599999,9890324.7161368,11941,66.82854,5507768.3251901,0
1744248600000,82426.15,82439.87,82292.27,82292.28,121.56104,1744248899999,10012633.1477139,14293,67.95991,5597148.8679337,0
1744248900000,82292.27,82450.0,82292.27,82446.0,99.60762,1744249199999,8206431.1595615,12255,73.97536,6094753.9503683,0
1744249200000,82445.99,82467.44,82364.88,82380.0,147.22443,1744249499999,12133021.6489617,12403,76.70703,6322544.3366193,0
1744249500000,82380.01,82463.38,82379.25,82432.41,68.98967,1744249799999,5686956.8244806,7446,51.72476,4263746.3567894,0
1744249800000,82432.4,82434.79,82342.2,82343.99,25.89801,1744250099999,2133573.561417,7807,9.46476,779779.512901,0
1744250100000,82343.99,82347.72,82224.9,82249.29,42.7661,1744250399999,3518707.6871861,6126,11.45515,942497.7132852,0
1744250400000,82249.29,82377.62,82212.22,82304.52,80.44102,1744250699999,6619088.9235612,10319,55.87857,4598094.561215,0
1744250700000,82304.52,82454.01,82249.93,82412.1,47.54393,1744250999999,3916070.4272829,8345,26.76043,2203995.7788756,0
1744251000000,82412.1,82535.03,82412.09,82510.28,64.02721,1744251299999,5281036.4526074,6614,40.8424,3368895.0688043,0
1744251300000,82510.27,82510.28,82418.01,82475.25,81.13465,1744251599999,6691189.6380314,10117,39.63676,3268769.0905186,0
1744251600000,82475.26,82565.19,82465.0,82557.65,120.94482,1744251899999,9979546.165702,9152,80.3934,6633211.5798109,0
1744251900000,82557.66,82557.66,82434.78,82442.89,37.68812,1744252199999,3109380.0965411,6554,8.40108,693134.8666207,0
1744252200000,82442.89,82454.61,82340.0,82348.5,56.06859,1744252499999,4619540.1500276,7085,19.39988,1598238.2905882,0
1744252500000,82348.49,82434.79,82309.91,82426.4,24.4481,1744252799999,2013469.6295181,4676,10.23125,842629.597601,0
1744252800000,82426.4,82478.27,82347.82,82355.58,26.54032,1744253099999,2187545.4999895,6225,10.68789,880988.6714056,0
1744253100000,82355.59,82355.59,82200.01,82291.6,71.48761,1744253399999,5881736.810096,10926,43.81162,3604450.7673285,0
1744253400000,82291.6,82332.08,82206.03,82249.99,53.50292,1744253699999,4401468.2742765,7959,30.79947,2533529.6841758,0
1744253700000,82249.99,82272.75,82195.77,82200.0,208.00146,1744253999999,17105089.7576281,10439,155.13703,12758029.7474428,0
1744254000000,82201.24,82224.45,82058.69,82098.29,112.39872,1744254299999,9231765.165683,11879,33.53946,2754542.0006212,0
1744254300000,82098.29,82114.91,81933.33,81980.0,182.55815,1744254599999,14973582.3272121,14233,48.04652,3940357.7168014,0
1744254600000,81980.0,81980.0,81708.0,81743.55,321.69146,1744254899999,26334086.3724153,16306,54.92256,4492600.4317505,0
1744254900000,81743.55,81774.99,81559.75,81559.76,127.43623,1744255199999,10407716.5398655,17514,49.25704,4023019.1738597,0
1744255200000,81559.76,81727.74,81543.42,81633.09,241.69704,1744255499999,19737718.1201279,13716,179.23185,14638331.8393241,0
1744255500000,81633.09,81718.01,81571.17,81652.18,89.10178,1744255799999,7273483.5088728,12760,49.17179,4013478.8607787,0
1744255800000,81652.18,81666.0,81472.84,81596.06,72.95097,1744256099999,5949662.7174274,11388,21.94927,1790198.4493676,0
1744256100000,81596.07,81772.0,81536.47,81772.0,83.6074,1744256399999,6825120.0096447,7431,56.79958,4636993.9088157,0
1744256400000,81772.0,81772.0,81666.04,81726.62,67.86356,1744256699999,5546154.6004089,7611,32.27563,2637749.7588403,0
1744256700000,81726.62,81813.21,81659.01,81659.02,47.84739,1744256999999,3910731.1806473,8864,24.3914,1993708.064463,0
1744257000000,81659.02,81718.56,81659.02,81679.01,70.29977,1744257299999,5743241.204569,6657,18.61588,1520640.4342729,0
1744257300000,81679.0,81782.61,81672.22,81775.2,60.5933,1744257599999,4952680.2853542,6132,38.81608,3172600.1010919,0
1744257600000,81775.2,81867.0,81756.6,81867.0,63.25037,1744257899999,5175980.6429076,9327,38.23505,3128983.6053751,0
1744257900000,81867.0,81950.0,81768.0,81791.44,50.50615,1744258199999,4134237.359742,7555,23.80473,1948852.0903468,0
1744258200000,81791.45,81794.98,81677.31,81691.72,39.77457,1744258499999,3251235.0004271,7651,14.10388,1152863.6405309,0
1744258500000,81691.72,81749.99,81686.01,81749.99,33.4217,1744258799999,2730944.0850043,5621,17.08088,1395711.5131951,0
1744258800000,81750.0,81837.86,81739.13,81796.59,28.65117,1744259099999,2343041.0493283,8606,11.9503,977149.7592261,0
1744259100000,81796.6,81810.71,81640.74,81655.27,27.62373,1744259399999,2257988.7981006,6094,9.40134,768698.1964065,0
1744259400000,81655.26,81708.0,81642.63,81668.86,25.86844,1744259699999,2112868.4183029,5422,11.13533,909509.7811477,0
1744259700000,81668.86,81788.01,81646.93,81772.44,36.81469,1744259999999,3007657.4925565,5457,13.58319,1109924.5021718,0
1744260000000,81772.44,81889.86,81772.43,81846.38,38.93031,1744260299999,3185843.3601266,5275,26.88968,2200349.9712176,0
1744260300000,81846.38,81971.99,81833.9,81962.41,69.68491,1744260599999,5707775.9294157,6491,34.08006,2791582.2282951,0
1744260600000,81962.41,81991.0,81913.04,81971.29,43.40528,1744260899999,3557302.7231171,6252,16.86599,1382105.0535329,0
1744260900000,81971.3,82088.75,81958.0,82019.26,105.87875,1744261199999,8682224.5863169,7097,85.68098,7025658.4938452,0
1744261200000,82019.26,82049.06,81928.0,81952.49,54.88872,1744261499999,4499792.5838041,8221,19.16129,1570968.3427579,0
1744261500000,81952.5,82122.0,81924.96,82092.66,93.93542,1744261799999,7707490.0611099,9636,69.51428,5704115.493027,0
1744261800000,82092.66,82134.51,82043.68,82100.42,45.95941,1744262099999,3773359.0451543,7420,22.70837,1864402.2322937,0
1744262100000,82100.42,82160.01,82052.93,82104.01,78.15191,1744262399999,6417997.5821765,8117,31.08535,2552923.0771474,0
1744262400000,82104.0,82217.4,82035.05,82178.02,63.35054,1744262699999,5203167.0742719,9348,37.82789,3107660.476827,0
1744262700000,82178.02,82190.0,82133.93,82163.99,38.11252,1744262999999,3131807.9999805,6111,20.32804,1670383.3164078,0
1744263000000,82164.0,82217.4,82150.26,82150.27,90.71853,1744263299999,7454666.4665006,5973,25.50553,2095884.8966894,0
1744263300000,82150.27,82212.59,82100.0,82140.01,44.90561,1744263599999,3688672.5973875,8480,21.46373,1763191.6337332,0
1744263600000,82140.0,82230.0,82128.98,82183.65,62.40967,1744263899999,5129947.1432041,7809,44.41672,3651033.7413362,0
1744263900000,82183.65,82241.4,82096.22,82096.22,49.29845,1744264199999,4051642.8254586,7780,27.62036,2270248.9311363,0
1744264200000,82096.23,82127.77,82056.01,82117.01,60.02769,1744264499999,4927383.9915985,6843,27.11583,2225688.2934079,0
1744264500000,82117.01,82239.85,82086.3,82158.03,139.62719,1744264799999,11472645.6813044,9953,111.31595,9146537.5502319,0
1744264800000,82158.03,82284.91,82084.11,82160.59,169.03532,1744265099999,13886111.6388893,21147,47.62602,3912426.745743,0
1744265100000,82160.58,82297.11,82160.58,82269.24,54.01223,1744265399999,4443087.5818887,9995,29.65463,2439086.0870975,0
