
1,0.8123142366896651,0.5333667444519271,0.5577963220522331,0.001,0.52
2,0.810105537782929,0.5399341174505228,0.5640905267687734,0.001,0.5
3,0.8078181350040053,0.5413332080416386,0.5639106676170111,0.001,0.51
4,0.8057664157791622,0.5422989981884909,0.5612976664769493,0.001,0.51
5,0.8119353363333978,0.5281048412350473,0.558392466343922,0.001,0.5
6,0.8112868104047909,0.5316016367090457,0.5532395657655592,0.0005,0.5
7,0.8107679399077543,0.531956535354168,0.5566278973851357,0.0005,0.52
8,0.8096711628223628,0.5356151228575604,0.5562632696390658,0.0005,0.5
9,0.8094432754722053,0.5349366401536503,0.5566350710900474,0.0005,0.5
10,0.8094569166143019,0.5352497860169934,0.5543901201150397,0.00025,0.51
11,0.7917458007912199,0.5702259359195837,0.5789830091110564,0.00025,0.5
12,0.7885313101744923,0.5706017129168124,0.5795385502188849,0.00025,0.5
13,0.7869333956507579,0.5731277693981827,0.5823116941868356,0.00025,0.5
14,0.7857616648286999,0.5748083276357886,0.5829695312618015,0.00025,0.5
15,0.7851514665978546,0.5763897224991258,0.5822577960690563,0.00025,0.5
15,0.7753665211723101,0.5863217173008773,0.5667548471352509,0.00025,0.5
16,0.7708529084423182,0.5936493687468359,0.5536075522589345,0.00025,0.5
17,0.7699502307570769,0.5974332343439299,0.5674718519260967,0.00025,0.5
18,0.7688992558595891,0.598017776339619,0.5729109422983676,0.000125,0.5
19,0.7674424150783218,0.6012640720656774,0.5693423372475965,0.000125,0.5
20,0.7666657835583569,0.6021982954337876,0.567882650074431,0.000125,0.5
21,0.7657593682199298,0.6037170607975867,0.5694040153695171,0.000125,0.5
22,0.7663267930906139,0.603043793677552,0.5724986972381448,6.25e-05,0.5
23,0.9762911790398334,0.5169150957182522,0.5796556649875949,6.25e-05,0.51
24,0.9745942781826776,0.5184495104486336,0.578955304903794,6.25e-05,0.51
25,0.9732582043550296,0.5222385753950857,0.5605359657130479,6.25e-05,0.52
26,0.9734232981322842,0.5243209953863176,0.5603327413776988,6.25e-05,0.56
